slug,name,twitter-url
atom-material-themes-and-plugins,Atom Material Themes & Plugins,https://twitter.com/AtomMaterialUI
hexo,Hexo,https://twitter.com/hexojs
zoneminder,Zoneminder,https://twitter.com/ZoneMinder
smol-law,Smol Law,https://twitter.com/Smol_Law
electron-react-boilerplate-594,electron-react-boilerplate,https://twitter.com/EBoilerplate
fff_muc,Fridays for Future München,https://twitter.com/fff_muc
moleculer,moleculer,https://twitter.com/MoleculerJS
wolvic,Wolvic,https://twitter.com/WolvicXr
m17-project,M17 Project,https://twitter.com/m17_project
bundlephobia,bundlephobia,https://twitter.com/_pastelsky
food4life,Food4Life,https://twitter.com/food4lifeatl
hoodie,Hoodie,https://twitter.com/hoodiehq
synfig,Synfig,https://twitter.com/Synfig
sunrise-choir,Sunrise Choir,https://twitter.com/sunrise_choir
allure-report,Allure Report,https://twitter.com/QametaSoftware
parentsforfuture-uk,Parents For Future UK,https://twitter.com/parents_4future
thelounge,The Lounge,https://twitter.com/TheLoungeChat
ritabot-project,RitaBot Project,https://twitter.com/RitaBot_Project
xr-barcelona,XR Barcelona,https://twitter.com/xrbarcelona
kcanotify,kcanotify,https://twitter.com/antest1_dev
amberelec,AmberELEC,https://twitter.com/Amber_ELEC
kingfisher,Kingfisher,https://twitter.com/onevcat
getferdi,Ferdi,https://twitter.com/getferdi
scientist-rebellion-germany,Scientist Rebellion - Germany,https://twitter.com/SciReb_Germany
delta-chat,Delta Chat collective,https://twitter.com/delta_chat
eslr,ESLR Collective,https://twitter.com/ESLRSociety
openjscad,OpenJSCAD.org,https://twitter.com/openjscad
ir-engine,Infinite Reality Engine,https://twitter.com/xr_engine
fridaysforfuture-eu,Fridays for Future Europe,https://twitter.com/Fridays4future
utahmutualaid,Utah Valley Mutual Aid,https://twitter.com/utahmutualaid
cods-ccdo,Canadian Open Data Society / Communauté canadienne des données ouvertes,https://twitter.com/OpenDataSociety
openbeta,OpenBeta,https://twitter.com/openbetahq
xcodesapp,XcodesApp,https://www.twitter.com/xcodesapp
openapi-directory,openapi-directory,https://twitter.com/PermittedSoc
democracynext,DemocracyNext,https://twitter.com/demnext_
julialang,Julia Language,https://twitter.com/JuliaLanguage
wheels-fw,WHEELS.FW,https://twitter.com/CFonWheels
downhamsolidarity,Downham Solidarity Fund,https://twitter.com/dm_solidarity
memphis4rs,Memphis 4 Revolutionary Socialism,https://x.com/memphis4rs
cloudflarecollective,Cloudflare Collective,https://twitter.com/Cloudflare
kumbiaphp,KumbiaPHP,https://twitter.com/KumbiaPHP
graphql-compose,graphql-compose,https://twitter.com/nodkz
marktext,Mark Text,https://twitter.com/marktextapp
opensourcediversity,Open Source Diversity,https://twitter.com/osdiversity
elswick-mutual-aid,Elswick Mutual Aid,https://twitter.com/NCLMutualAid
ubie,UBIE,https://twitter.com/basicincomeEU
thetorproject-europe,The Tor Project (€),https://twitter.com/torproject
xr-kings-lynn-and-west-norfolk,XR King's Lynn & West Norfolk,https://twitter.com/xrkingslynn
data-umbrella,Data Umbrella,https://twitter.com/DataUmbrella
cooperative-vermont-grant-fund,Cooperative Vermont Grant Fund,https://twitter.com/CoopVT
secdsm,SecDSM,https://twitter.com/secdsm
censusreporter,Census Reporter,https://twitter.com/censusreporter
what-can-we-do,What Can We Do For Black and Brown Trans People,https://twitter.com/WhatcanW
tabler,Tabler,https://twitter.com/codecalm
liquidjs,LiquidJS,https://twitter.com/harttleharttle
cooperation-denton,Cooperation Denton,https://twitter.com/CooperationdTX
bethesda-african-cemetery,The Bethesda African Cemetery Coalition,https://twitter.com/BethAfrCemetery
project-safe-philly,Project SAFE Philly,https://twitter.com/safephila
leaderboardsgg,Leaderboards.gg,https://twitter.com/leaderboards_gg
code-settings-sync,Code Settings Sync,https://twitter.com/itsShanKhan
boa,Boa,https://twitter.com/boa_engine
opsdroid,opsdroid,https://twitter.com/opsdroid
fossbilling,FOSSBilling,https://twitter.com/FOSSBilling
hoppscotch,Hoppscotch,https://twitter.com/hoppscotch_io
sitespeedio,sitespeed.io,https://twitter.com/sitespeedio
endora,Endora,https://twitter.com/EndoraData
wp-graphql,WPGraphQL,https://twitter.com/wpgraphql
jest-preview,Jest Preview,https://twitter.com/JestPreview
hackerspacesg,HackerspaceSG,https://twitter.com/hackerspacesg
bcneng,BcnEng,https://twitter.com/bcn_eng
wwcodeatl,Women Who Code Atlanta,https://twitter.com/wwcodeatl
swiftwasm,SwiftWasm,https://twitter.com/SwiftWasm
ocma,Orpington Covid-19 Mutual Aid,https://twitter.com/HelpOrpNHS
democracyearth,Democracy Earth Foundation,https://twitter.com/DemocracyEarth
cockpit,cockpit,https://twitter.com/getcockpit
urllib3,urllib3,https://twitter.com/urllib3
twcita,Tech Workers Coalition Italia,https://twitter.com/twcitalia
riseforclimatebelgium,Rise for Climate Belgium,https://twitter.com/Rise4ClimateBE
reactjs-dallas,ReactJS Dallas,https://twitter.com/ReactJSDallas
lancaster-and-morecambe-makers,Lancaster and Morecambe Makers,https://twitter.com/lammspace
s5s,SheetJS,https://twitter.com/SheetJS
activitywatch,ActivityWatch,https://twitter.com/ActivityWatchIt
ngxs,NGXS,https://twitter.com/ngxsstore
all-rise-the-bar_as1,All Rise (The Bar),https://twitter.com/AllRiseTheBar1
wintercms,Winter CMS,https://twitter.com/usewintercms
classicpress,ClassicPress,https://twitter.com/GetClassicPress
brainjs,brain.js,https://twitter.com/BrainJsFnd
nusmods,NUSMods,https://twitter.com/nusmods
codeformiami,CodeforSouth.org,https://twitter.com/codeforsouth
lfortran,LFortran,https://twitter.com/lfortranorg
sanic-org,Sanic Community Organization,https://twitter.com/sanicframework
pester,Pester,https://twitter.com/nohwnd
cypurr-collective,Cypurr Collective,https://twitter.com/cypurrnyc
openwhyd,Openwhyd,https://twitter.com/open_whyd
thewpcc,The WPCC,https://twitter.com/thewpcc
hapu-comms,Ngā Hapū o Te Ahuahu Communications,https://twitter.com/HapuOTeAhuahu
mage-os,Mage-OS,https://twitter.com/mage_os
starship,Starship,https://twitter.com/StarshipPrompt
ubuntubudgie,Ubuntu Budgie,https://twitter.com/UbuntuBudgie
moveable,moveable,https://twitter.com/daybrush
baltpop,BaltPOP,https://twitter.com/strongtownsbalt
spacedrive,Spacedrive,https://twitter.com/spacedriveapp
gdljs,Guadalajara JS,https://twitter.com/gdl_js
poneke-antifa,Pōneke Anti-Fascist Coalition,https://twitter.com/PonekeAntifa
morevnaproject,Morevna Project,https://twitter.com/morevnaproject
sacfoodnotbombs,Sacramento Food Not Bombs,https://twitter.com/sacfoodnotbombs
aspect-build,Aspect Build,https://twitter.com/aspect_build
zulip,Zulip,https://twitter.com/zulip
codebuddies,CodeBuddies,https://twitter.com/codebuddiesmeet
react-native-iap,react-native-iap,https://twitter.com/dooboolab
filezilla,FileZilla,https://twitter.com/FileZillaPro
orcasound,Orcasound,https://twitter.com/OrcasoundApp
flutter-webrtc,flutter-webrtc,https://twitter.com/cloudwebrtc
momentum-mod,Momentum Mod Team,https://twitter.com/MomentumMod
simplednscrypt,Simple DNSCrypt,https://twitter.com/bitbeans_
data_for_good,Data for Good ,https://twitter.com/DataForGood_FR
the-unjournal,The Unjournal,https://twitter.com/givingtools
rsshub,RSSHub,https://twitter.com/DIYgod
hyperhtml,hyperHTML,https://twitter.com/WebReflection
asteroidos,AsteroidOS,https://twitter.com/AsteroidOS
drupalutah,Drupal Utah,https://twitter.com/drupalutah
cinny,Cinny,https://twitter.com/cinnyapp
pact-foundation,Pact Foundation,https://twitter.com/pact_up
zrythm,Zrythm,https://twitter.com/zrythmdaw
crop-la,CROP LA,https://twitter.com/croplosangeles
mapswipe,MapSwipe,https://twitter.com/mapswipe
gorm,GORM,https://twitter.com/zhangjinzhu
mockk,mockk,https://twitter.com/oleksiyp
resilience-web,Resilience Web,https://twitter.com/ResilienceWeb
cake,Cake,https://twitter.com/cakebuildnet
exo,The Decade of the ExO,https://twitter.com/OpenExO
nrepl,nREPL,https://twitter.com/bbatsov
tracardi-cdp,Tracardi Open Source Customer Data Platform,https://twitter.com/tracardi
html-webpack-plugin,html-webpack-plugin,https://twitter.com/jantimon
nuke,nuke,https://twitter.com/nukebuildnet
ava,AVA,https://twitter.com/ava__js
styleguidist,React Styleguidist,https://twitter.com/iamsapegin
prettier-ruby,prettier-ruby,https://twitter.com/PrettierCode
serialport,SerialPort,https://twitter.com/reconbot
iot-open-tech,IoT open Tech,https://twitter.com/IoTopenTech
dearpygui,DearPyGui,https://twitter.com/jhoffs1
gbadev,GBADEV,https://twitter.com/gbdev0
analyzebasilicata,Analyze Basilicata,https://twitter.com/PuntoebastaBas
strawberry-graphql,Strawberry GraphQL,https://twitter.com/strawberry_gql
tsed,Ts.ED,https://twitter.com/RomainLenzotti
supabase-supasquad,SupaSquad,https://twitter.com/supabase
ifme,if-me.org,https://twitter.com/ifmeorg
technovationmx,Technovation Girls México,https://twitter.com/Technovation_MX
construct-community,Construct Community,https://twitter.com/ConstructCommu
sage_math,SageMath,https://twitter.com/sagemath
final-form,Final Form,https://twitter.com/erikras
wwcodeseoul,Women Who Code Seoul,https://twitter.com/wwcodeseoul
criticalmaps,Critical Maps,https://twitter.com/criticalmaps
wordpress-gwinnett,WordPress Gwinnett,https://twitter.com/wpgwinnett
aashnaplus,Aashna+,https://twitter.com/aashna_uk
vitest,Vitest,https://twitter.com/vitest_dev
the-london-django-meetup-group,The London Django Meetup Group,https://twitter.com/djangolondon
bincrafters,Bincrafters Community,https://twitter.com/bincrafters
async-rs,async-rs,https://twitter.com/asyncrs
kornia,kornia,https://twitter.com/kornia_foss
email-markup-consortium,Email Markup Consortium,https://twitter.com/emailmarkup
drupalasheville,Drupal Asheville,https://twitter.com/drupalasheville
tastyigniter,TastyIgniter,https://twitter.com/TastyIgniter
deeptimewalk,Deep Time Walk Project,https://twitter.com/deeptimewalk
taguette,Taguette,https://twitter.com/TaguetteProject
scoopinstaller,Scoop,https://twitter.com/ScoopInstaller
east-bronx-dems,East Bronx Dems Mutual Aid Group,https://twitter.com/eastbronxdems
react-pwa,React PWA,https://twitter.com/atyantik_tech
iffybooks,Iffy Books,https://twitter.com/iffybooks
nightwatch,Nightwatch,https://twitter.com/nightwatchjs
coding-grace,Coding Grace,https://twitter.com/codinggrace
phpbb,phpBB,https://twitter.com/phpbb
commongood_,Common Good,https://twitter.com/thecommongooduk
les-chemins-de-la-transition,Les Chemins de la Transition,https://twitter.com/CDLTransition
orca_4_el,ORCA,https://twitter.com/home
bristolcopwatch,Bristol Copwatch,https://twitter.com/BristolCopwatch
accel-ai,Accel AI Institute,https://twitter.com/AccelerateAI
rapid-sensemaking-framework,Rapid Sensemaking Framework,https://twitter.com/RSFrame
headcrab,Headcrab,https://twitter.com/headcrab_rs
circles,Circles,https://twitter.com/CirclesUBI
mun,Mun,https://twitter.com/wodannson
brighton-and-hove-stop-the-war,Brighton & Hove Stop the War,https://twitter.com/BrightonStopWar
dillpicklecoop,Dill Pickle Food Co-op,https://twitter.com/dillpicklecoop
medoo,Medoo,https://twitter.com/MedooPHP
midnight-lizard,Midnight Lizard,https://twitter.com/MidnightLizard
mybb,MyBB,https://twitter.com/mybb
pasquines,Pasquines,https://twitter.com/pasquines_us
psl,Policy Simulation Library,https://twitter.com/PSLmodels
juneteenth-conference,Juneteenth Conference,https://twitter.com/juneteenthconf
fise-tech-collective,FISE Tech Collective,https://twitter.com/FISE_Portal
cdnjs,cdnjs,https://twitter.com/cdnjs
kitspace,Kitspace,https://twitter.com/kitspaceorg
impacttech,Impact.tech,https://twitter.com/impactdottech
xr-global-support,We are XR Global Support: Global South and MAPA,https://twitter.com/ExtinctionR
fff-milano,Fridays For Future - Milano,https://twitter.com/FFF_Milano
textpattern-collective,Textpattern,https://twitter.com/textpattern
typedclojure,Typed Clojure,https://twitter.com/typedclojure
tokio,Tokio,https://twitter.com/tokio_rs
doctoolchain,docToolchain,https://twitter.com/docToolchain
heroui,HeroUI,https://twitter.com/hero_ui
readup-collective,The Readup Collective,https://twitter.com/ReadupDotCom
xrnantes,Extinction Rebellion Nantes,https://twitter.com/xrnantes
collectivediaspora,Collective Diaspora,https://twitter.com/CollctvDiaspora
coconut,coconut,https://twitter.com/EvanHub
pittsburgh-functional-programming-meetup,Pittsburgh Functional Programming Meetup,https://twitter.com/pghfpmeetup
gaf-london,Green Anticapitalist Front London,https://twitter.com/FrontGreen
easy-peasy,Easy Peasy,https://twitter.com/controlplusb
photoswipe,PhotoSwipe,https://twitter.com/dimsemenov
spacevim,SpaceVim,https://twitter.com/SpaceVim
gioui,Gio,https://twitter.com/giouiorg
san-antonio-review,San Antonio Review,https://twitter.com/SanAntoReview
github-education,GitHub Education,https://twitter.com/GitHubEducation
madridgug,Madrid Groovy Users Group,https://twitter.com/madridgug
alfio,Alf.io,https://twitter.com/alfio_event
yorkie,Yorkie,https://twitter.com/team_yorkie
lando,lando,https://twitter.com/devwithlando
webdrivermanager,WebDriverManager,https://twitter.com/boni_gg
lobehub,LobeHub,https://twitter.com/lobehub
netbootxyz,netboot.xyz,https://twitter.com/netbootxyz
symfony-diversity-usd,Symfony Diversity collective in $,https://twitter.com/symfony
noice,Noice: Natural calming noise,https://twitter.com/trynoice
design-tokens,Design Tokens Community Group,https://twitter.com/DesignTokens
surjdcmigrantjustice,SURJ DC Migrant Justice Team,https://twitter.com/surj_dc
autokeras,AutoKeras,https://twitter.com/autokeras
borgbackup,borgbackup,https://twitter.com/borgbackup
iconoir,Iconoir,https://twitter.com/burgioluca
barcamp-omaha,BarCamp Omaha,https://twitter.com/barcampomaha
libretime,LibreTime,https://twitter.com/LibreTimeOSS
olympia-assembly,Olympia Assembly,https://twitter.com/OlympiaAssembly
rrweb,rrweb,http://twitter.com/rrweb_io/
wwcodedc,WWCode Washington DC,https://twitter.com/wwcodedc
foss-responders,FOSS Responders,https://twitter.com/fossresponders
numpy,NumPy,https://twitter.com/numpy_team
psysciacc,PSA Financial Collective,https://twitter.com/PsySciAcc
simplelogin,SimpleLogin,https://twitter.com/simple_login
mypaint,MyPaint,https://twitter.com/mypaintapp
transmissaopt,TransMissão,https://twitter.com/Trans_Missao
devscolavlc,Devscola,https://twitter.com/devscola
vega-strike,Vega Strike,https://twitter.com/vega_strike
cooperation-brigg,Cooperation Brigg,https://twitter.com/AmieAlissaW
animal_rebellion_germany,Animal Rebellion Deutschland,https://twitter.com/RebelsAnimal_DE
amplitudejs,AmplitudeJS,https://twitter.com/521dimensions
schrodinger-hat,Schrödinger Hat,https://twitter.com/schrodinger_hat
thessnetmeetup,Thessaloniki .NET Meetup,https://twitter.com/thessnetmeetup
jira-cli,Jira CLI,https://twitter.com/ankitpokhrel
openfarm,Open Farm,https://twitter.com/openfarmcc
torontojs,Toronto JavaScript,https://twitter.com/torontojs
endoflife-date,endoflife.date,https://twitter.com/endoflife_date
pandas,pandas,https://twitter.com/pandas_dev
vikunja,Vikunja,https://twitter.com/vikunja
vueuse,VueUse,https://twitter.com/vueuse
energy-embargo,Energy Embargo for Palestine,https://x.com/EEforpalestine?s=20
vox-pupuli,Vox Pupuli,https://twitter.com/voxpupuliorg
testcontainers,Testcontainers,https://twitter.com/testcontainers
passwordless,Passwordless.dev,https://twitter.com/andersaberg
asciidocfx,AsciidocFX,https://twitter.com/asciidocfx
konstaui,Konsta UI,https://twitter.com/konstaui
act-fund,Alliance of Civic Technologists,https://twitter.com/alliescivictech
crystal-linux,Crystal Linux,https://twitter.com/Crystal_Linux
quasar,Quasar Framework,https://twitter.com/quasarframework
matomo-analytics,Matomo Analytics,https://twitter.com/matomo_org
wwcodedallas,WWCode DFW,https://twitter.com/wwcodedfw
go-app,go-app,https://twitter.com/jonhymaxoo
foodshift,Food Shift,https://twitter.com/food_shift
react-firebase-starter,React Starter Kit for Firebase,https://twitter.com/ReactStarter
rage2rainbows,Rage2Rainbows,https://twitter.com/rage2rainbows
reach-ui,Reach UI,https://twitter.com/ReactTraining
pokeapi,pokeapi,https://twitter.com/PokeAPI
barnetmutualaid,Mutual Aid Barnet,https://twitter.com/ukmutualaid
spoke-out,spoke out,https://twitter.com/spoke_out
cjto,Climate Justice Toronto,https://twitter.com/CJusticeTO
symfony-diversity-scholarship,Symfony Diversity Scholarship collective,https://twitter.com/symfony
casbin,Casbin,https://twitter.com/casbinNews
tahoe-lafs,Tahoe-LAFS,https://twitter.com/tahoelafs
lxqt,LXQt,https://twitter.com/lxqt_project
nswag,NSwag,https://twitter.com/RicoSuter
open-registry,Open-Registry,https://twitter.com/theopenregistry
avogadro,Avogadro,https://twitter.com/AvogadroChem
iris-social,Iris,https://twitter.com/iristoapp
columbus-code-and-coffee,Columbus Code & Coffee,https://twitter.com/CBUSCodeNCoffee
atxduu,Austin Drug Users Union,https://twitter.com/atxduu
node-db-migrate,node-db-migrate,https://twitter.com/wzrdtales
breadchain-cooperative,Breadchain Cooperative (UK),https://twitter.com/breadchain_
flagrantgarden,Flagrant Garden Cooperative,https://twitter.com/FlagrantGarden
akaunting,Akaunting,https://twitter.com/akaunting
scuffle,Scuffle,https://twitter.com/scufflecloud
twind,Twind,https://twitter.com/saschatandel
tampadevs,Tampa Devs,https://twitter.com/TampaDevs
lume,Lume,https://twitter.com/misteroom
mattn-go-sqlite3,go-sqlite3,https://twitter.com/mattn_jp
codeeditapp,CodeEdit,https://twitter.com/austincondiff
cusdis,Cusdis,https://twitter.com/randyloop
dfir-iris,DFIR-IRIS,https://twitter.com/dfir_iris
home-is-a-human-right,Home is a Human Right,https://twitter.com/homehumanright
cannlytics-company,Cannlytics,https://twitter.com/cannlytics
claudia-jones-school,The Claudia Jones School for Political Education,https://twitter.com/claudiajonesedu
opendevufcg,OpenDevUFCG,https://twitter.com/opendevufcg
swiftformat,SwiftFormat,https://twitter.com/nicklockwood
heavy-division-simulations,Heavy Division,https://twitter.com/heavydivsim
suitecrm,SuiteCRM,https://twitter.com/SuiteCRM
policyengine,PolicyEngine,https://twitter.com/ThePolicyEngine
raspap,RaspAP,https://twitter.com/rasp_ap
openbenches,OpenBenches.org,https://twitter.com/openbenches
panda-wallet,Panda Wallet,https://twitter.com/wallet_panda
commonshub-brussels,Commons Hub Brussels,https://twitter.com/commonshub_bxl
leaf,Leaf PHP 🍁,https://twitter.com/leafphp
codingcoach-io,CodingCoach,https://twitter.com/codingcoach_io
mothers-rise-up,Mothers Rise Up,https://twitter.com/mothersriseup
kolanutcollab,The Kola Nut Collaborative,https://twitter.com/kolanutcollab
24pullrequests,24pullrequests,https://twitter.com/24pullrequests
openshopchannel,Open Shop Channel,https://twitter.com/openshopwii
silex,Silex live web creation,https://twitter.com/silex_me
matplotlib,Matplotlib,https://twitter.com/matplotlib
unigraph-dev,Unigraph,https://twitter.com/thesophiaxu
js-org,JS.ORG,https://twitter.com/JS_ORG
pgtyped,PgTyped,https://twitter.com/adelssk
laprimaire,LaPrimaire.org,https://twitter.com/democratech
scientists4future-nl,Scientists4Future NL,https://twitter.com/sciforfuture_NL
maplat,Code for History,https://twitter.com/code4history
wwcodenyc,WWCode New York,https://twitter.com/wwcodenyc
sern,sern,https://x.com/serndev
opennbs,OpenNBS,https://twitter.com/OpenNBS
civichackers,Civic Hacker Network,https://twitter.com/HackerCivic
tessel,Tessel,https://twitter.com/tesselproject
worldiaday,World IA Day,https://twitter.com/WorldIADay
alchemy_cms,AlchemyCMS,https://twitter.com/alchemy_cms
rough,Rough,https://twitter.com/roughlib
rust-lang-ru,Russian Rust community,https://twitter.com/RustLangRu
e2c-collective,E2C Collective,https://twitter.com/exittocommunity
eurosfordocs,Euros For Docs,https://twitter.com/eurosfordocs
msys2,MSYS2,https://twitter.com/msys2org
robotech-urjc,Robotech URJC,https://twitter.com/robotech_urjc
rubytogether,RubyTogether,https://twitter.com/rubytogether
todoparatodos,Todo Para Todos,https://twitter.com/TodoParaTodos35
bokeh,Bokeh,https://twitter.com/bokeh
fslab,FsLab,https://twitter.com/fslaborg
redux-form,redux-form,https://twitter.com/reduxform
fullstackhero,fullstackhero,https://twitter.com/codewithmukesh
hullroundheads,Hull Roundheads,https://twitter.com/HullRoundheads
warriorjs,WarriorJS,https://twitter.com/warrior_js
codehike,Code Hike,https://twitter.com/codehike_
macports,MacPorts,https://twitter.com/macports
verdigrismusic,The Verdigris Ensemble,https://twitter.com/verdigrisensemb
slimphp,Slim Framework,https://twitter.com/slimphp
hoamgroup,hoam.GROUP,https://twitter.com/beauhaan
pvcri,Parker Village: Community Resilience Initiative,https://twitter.com/ParkerVillage
css-doodle,css-doodle,https://twitter.com/css_doodle
bloc,Bloc,https://twitter.com/felangleov
ecosystems,Ecosyste.ms,https://twitter.com/ecosyste_ms
matoucollective,Mātou Collective,https://x.com/DigitalAotearoa
doks,Doks,https://twitter.com/getdoks
commonknowledge,Common Knowledge,https://twitter.com/commonknowledge
planetarysocial,Planetary,https://twitter.com/planetaryinc
community-techaid,Community TechAid,https://twitter.com/CommTechAid
fridaysforfuture-erlangen,Fridays for Future Erlangen,https://twitter.com/fff_erlangen
immers-space,Immers Space Platform Cooperative,https://twitter.com/ImmersSpace
tenacity,Tenacity,https://twitter.com/TenacityAudio
participay-fund,Participay Fund,https://twitter.com/guerrillafound
daostar,DAOstar,https://twitter.com/daostar_one
che,Centre for Human Ecology,https://twitter.com/CHumanEcology
climate-club,Climate Club Aotearoa,https://twitter.com/climateclubnz
material,Bootstrap Material,https://twitter.com/daemonite
open-learning-commons,Open Learning Commons,https://twitter.com/OpenLearningCC
einfach-gaming,Einfach Gaming,https://twitter.com/Einfach_Gaming
komapper,Komapper,https://twitter.com/komapper
wwcodesv,WWCode Silicon Valley,https://twitter.com/wwc_sv
arthurshillmutualaid,Arthur's Hill Mutual Aid,https://twitter.com/NCLMutualAid
bdcollective-central-fund,BD_Collective Central Funds,https://twitter.com/collectivebd
tinygo,TinyGo,https://twitter.com/tinygolang
cboard,Cboard - Assistive Communication Board,https://twitter.com/martinbedouret
simplexlsx,SimpleXLSX,https://twitter.com/shuchkin
expo-cli,Expo CLI,https://twitter.com/expo
pelias,Pelias,https://twitter.com/pelias_geocoder
chatwoot,Chatwoot,https://twitter.com/chatwootapp
thorium-sim,Thorium,https://twitter.com/thoriumsim
dbatools,dbatools,https://twitter.com/psdbatools
hardkoded-projects,hardkoded,https://twitter.com/hardkoded
kuma-ui,Kuma UI,https://twitter.com/kuma__ui
sahalifax,Sunday Assembly Halifax,https://twitter.com/SAHfx
visual-regression-tracker,Visual Regression Tracker,https://twitter.com/VisualReTracker
modulestf,modules.tf,https://twitter.com/antonbabenko
code-with-aloha,Code With Aloha,https://twitter.com/codewithaloha
nocado,Nocado,https://twitter.com/CampaignNocado
coinmashco,Coinmash,https://twitter.com/coinmashco
duostories,Duostories,https://twitter.com/DuostoriesNews
pymc,PyMC,https://twitter.com/pymc_devs
wordpress-tampa-bay,WordPress Tampa Bay,https://twitter.com/tampabaywp
infection,Infection PHP,https://twitter.com/infection_php
ouishare,Ouishare,https://twitter.com/ouishare
grain,Grain,https://twitter.com/grain_lang
lark,Lark,https://twitter.com/erezsh
fridaysforfuture-usd-it-admin,Fridays For Future USD IT & Administration,https://twitter.com/Fridays4future
cassowary,Cassowary,https://twitter.com/casualsnek_
haxe,Haxe,https://twitter.com/haxe_org
feedback-prime,Feedback-Prime,https://twitter.com/itsnitish22
pitchblackrecovery,PitchBlack Recovery Project,https://twitter.com/pbrp_recovery
denosaurs,Denosaurs,https://twitter.com/denosaurs
wwcodetaipei,WWCode Taipei,https://twitter.com/wwcodetaipei
master-co,Master,https://twitter.com/mastercorg
rebuild-economy-leadership-you,"Rebuild: the Economy, Leadership and You",https://twitter.com/GrahamBoydphd
stylus,stylus,https://twitter.com/S_chenlei
golang-guadalajara,Golang Guadalajara,https://twitter.com/golang_gdl
leafletjs,Leaflet,https://twitter.com/LeafletJS
hidden-hare,Hidden Hare Creative Guild,https://twitter.com/rabbitholedao
thes7foundation,The S7 Foundation ,https://twitter.com/Noomap
retrospring,Retrospring,https://twitter.com/retrospring
accounts-js,accounts-js,https://twitter.com/accountsjs
userfrosting,UserFrosting,https://twitter.com/userfrosting
almalinux-os-foundation,AlmaLinux OS foundation,https://x.com/almalinux
htop,htop,https://twitter.com/htopdev
redwoodjs,RedwoodJS,https://twitter.com/redwoodjs
infyomlabs,InfyOm Laravel Generator,https://twitter.com/infyom
intersexioniit,intersexioni,https://twitter.com/intersexioni
jreleaser,JReleaser,https://twitter.com/jreleaser
comunica-association,Comunica Association,https://twitter.com/comunicajs
namelessmc,NamelessMC,https://twitter.com/NamelessMC_
pionir,Pionir Free School,https://twitter.com/pioniredu
bot-whatsapp,Bot Whatsapp,https://twitter.com/LeiferMendez
bruijnlogistics,Bruijn Logistics,https://twitter.com/BruijnLogistics
southmasks-cv19-support-group,SouthMasks CV19 Support Group,https://twitter.com/SouthMasks
webpd,WebPd,https://twitter.com/sebpiq
moa,Moa,https://twitter.com/moaparty
the-gita-initiative,The Gita Initiative,https://twitter.com/shrikrishna
jotai,Jotai,https://twitter.com/jotaijs
wikipedia-coop-fund,Wikipedia Coop Fund,https://twitter.com/co_ops
apollo-universal-starter-kit,apollo-universal-starter-kit,https://twitter.com/sysgears
wwcodetwincities,WWCode Twin Cities,https://twitter.com/wwcodetc
single-spa,single-spa,https://twitter.com/Single_spa
botkit,Botkit,https://twitter.com/botkitstudio
tech-interview-handbook,Tech Interview Handbook,https://twitter.com/yangshunz
black-families-love-and-unite,Black Families Love and Unite,https://twitter.com/Parentspeakup
london-for-a-free-palestine,London for a Free Palestine,https://twitter.com/london4pal
tenants-united-south-chicago,Tenants United of South Chicago,https://twitter.com/TenantsUnitedHP
probe-rs,probe-rs,https://twitter.com/Yatekii
svgbob,Svgbob,https://twitter.com/ivanceras
front-end-checklist,Front-End-Checklist,https://twitter.com/TheDavidDias
stdlib,stdlib,https://twitter.com/stdlibjs
react-denver,React Denver,https://twitter.com/ReactDenver
charlotte-mask-bloc,Charlotte Mask Bloc,https://x.com/CLT_Mask_Bloc
oatpp,Oat++,https://twitter.com/oatpp_io
usenetbig8,Usenet Big-8 Management Board,https://twitter.com/usenetbig8
transtechtent,Trans Tech Tent,https://twitter.com/transtechtent
wwcodebd,WWCode Boulder/Denver,https://twitter.com/wwcodebd
scowestxcleague,Scotland West XC League,https://twitter.com/SCOWestXCLeague
linearmouse,LinearMouse,https://twitter.com/linearmouse
fast-check,fast-check,https://twitter.com/ndubien
jsdelivr,jsDelivr,https://twitter.com/jsdelivr
supplyourheroes,Supply Our Heroes,https://twitter.com/supplyourheroes
huuman,Huuman,https://twitter.com/vloupe_
bliss-os,BlissOS,https://twitter.com/blissos_org
ossia,ossia,https://twitter.com/ossia_io
sshnet,SSH.NET,https://twitter.com/sshnet5
dahliaos,dahliaOS,https://twitter.com/dahliaos_io
docksal,Docksal,https://twitter.com/docksalio
decoupled-days,Decoupled Days,https://twitter.com/decoupleddays
planby,Planby,https://twitter.com/planbyapp
lamdu,Lamdu,https://twitter.com/LamduProject
jsketcher-ad3d,JSketcher-AD3d,https://twitter.com/autodrop3d
openlab-exchange,openLab Exchange,https://twitter.com/casualsim
mint,mint,https://twitter.com/mint_lang
rannamedia,Ranna Media,https://twitter.com/rannamedia_
intelowl-project,IntelOwl Project,https://twitter.com/intel_owl
techworkersber,Berlin Tech Workers Coalition,https://twitter.com/TechWorkersBER
essentialsx,EssentialsX,https://twitter.com/EssentialsXTeam
devstaff,DevStaff,https://twitter.com/devstaff_gr
multitheftauto,Multi Theft Auto,https://twitter.com/MTAQA
humanitarian-ai,Humanitarian AI,https://twitter.com/HumanitarianAI
wwcodesf,WWCode San Francisco,https://twitter.com/wwcodesf
unts,UnTS,https://twitter.com/JounQin
osu-tournaments,osu! tournaments,https://twitter.com/osugame
